x1,x2,x3,x4,x5,x6,x7
4.0,35.0,0.43074280082866645,318.0,1.0,0.26438698915763137,0.04657360114381942
5.0,45.0,0.6595580576573801,319.0,1.0,0.2652210175145955,0.04735453896101074
1.0,39.0,0.08346548316591507,320.0,1.0,0.26605504587155965,0.04814559060964064
5.0,46.0,0.7721350873551892,321.0,1.0,0.26688907422852376,0.04894684416942768
3.0,32.0,0.5795656472824029,322.0,1.0,0.2677231025854879,0.04975838799581985
6.0,33.0,0.8440481848961043,323.0,1.0,0.26855713094245204,0.05058031071604115
5.0,47.0,0.6192267962078581,324.0,1.0,0.2693911592994162,0.051412701225095066
8.0,40.0,0.6631516868502493,325.0,1.0,0.2702251876563803,0.05225564868172045
1.0,40.0,0.06726613674467576,326.0,1.0,0.27105921601334443,0.05310924250430388
2.0,34.0,0.3621621613021101,327.0,1.0,0.2718932443703086,0.053973572366746325
2.0,35.0,0.09747996380144484,328.0,1.0,0.2727272727272727,0.05484872819428462
3.0,33.0,0.5472832747252859,329.0,1.0,0.2735613010842369,0.05573480015926789
5.0,48.0,0.5981089071604356,330.0,1.0,0.274395329441201,0.056631878676889416
5.0,49.0,0.37304857703903466,331.0,1.0,0.27522935779816515,0.057540054400872634
6.0,34.0,0.6140384684904343,332.0,1.0,0.27606338615512926,0.058459418219113296
8.0,41.0,0.7443468106717047,333.0,1.0,0.27689741451209343,0.059390061249276725
0.0,26.0,0.01627426791313145,334.0,1.0,0.27773144286905754,0.06033207483434934
8.0,42.0,0.8160003043572406,335.0,1.0,0.2785654712260217,0.06128555053814707
2.0,36.0,0.24335374917003136,336.0,1.0,0.2793994995829858,0.0622505801407778
6.0,35.0,0.913534250068111,337.0,1.0,0.28023352793994993,0.06322725563406008
8.0,43.0,0.9373125030295726,338.0,1.0,0.2810675562969141,0.06421566921689786
7.0,42.0,0.8777994407872519,339.0,1.0,0.2819015846538782,0.06521591329060922
8.0,44.0,0.897189682285418,340.0,1.0,0.2827356130108424,0.06622808045421343
1.0,41.0,0.31414120633244674,341.0,1.0,0.2835696413678065,0.06725226349967066
4.0,36.0,0.341728123250669,342.0,1.0,0.28440366972477066,0.06828855540708127
1.0,42.0,0.044353828116176754,343.0,1.0,0.28523769808173477,0.06933704933983748
3.0,34.0,0.3773047340852787,344.0,1.0,0.28607172643869894,0.07039783863973438
4.0,37.0,0.31308336264791037,345.0,1.0,0.28690575479566305,0.07147101682203454
5.0,50.0,0.4646849541247843,346.0,1.0,0.2877397831526272,0.07255667757049132
8.0,45.0,0.8665223733518976,347.0,1.0,0.2885738115095913,0.0736549147323258
8.0,46.0,0.9761593605700628,348.0,1.0,0.28940783986655544,0.07476582231316328
5.0,51.0,0.6141469573882928,349.0,1.0,0.2902418682235196,0.07588949447192475
5.0,52.0,0.7489108127130992,350.0,1.0,0.2910758965804837,0.0770260255156743
4.0,38.0,0.660133677922584,351.0,1.0,0.2919099249374479,0.07817550989442554
7.0,43.0,0.8716260047243557,352.0,1.0,0.292743953294412,0.07933804219590318
4.0,39.0,0.4040975085425368,353.0,1.0,0.29357798165137616,0.08051371714026288
3.0,35.0,0.2285288801278059,354.0,1.0,0.2944120100083403,0.08170262957476734
6.0,36.0,0.8830696911242062,355.0,1.0,0.29524603836530444,0.08290487446842025
6.0,37.0,0.774049210252302,356.0,1.0,0.29608006672226855,0.08412054690655775
8.0,47.0,0.937277107414745,357.0,1.0,0.2969140950792327,0.0853497420853976
4.0,40.0,0.3833015775648478,358.0,1.0,0.29774812343619683,0.08659255530654461
4.0,41.0,0.36759288531143786,359.0,1.0,0.29858215179316094,0.08784908197145665
3.0,36.0,0.32579411616160014,360.0,1.0,0.2994161801501251,0.08911941757586593
4.0,42.0,0.624738071804535,361.0,1.0,0.3002502085070892,0.09040365770415972
0.0,27.0,0.1432300298783827,362.0,1.0,0.3010842368640534,0.09170189802371899
3.0,37.0,0.31592603878012276,363.0,1.0,0.3019182652210175,0.09301423427921549
1.0,43.0,0.11088240602732258,364.0,1.0,0.30275229357798167,0.0943407622868683
7.0,44.0,0.9089983362762476,365.0,1.0,0.3035863219349458,0.0956815779286564
2.0,37.0,0.3948964251464881,366.0,1.0,0.30442035029190995,0.09703677714649245
7.0,45.0,0.8774465790564331,367.0,1.0,0.30525437864887406,0.09840645593635561
7.0,46.0,0.9292295820499827,368.0,1.0,0.3060884070058382,0.0997907103423818
7.0,47.0,0.830205709363388,369.0,1.0,0.30692243536280234,0.10118963645091397
2.0,38.0,0.2830873335433075,370.0,1.0,0.30775646371976645,0.10260333038451284
6.0,38.0,0.770063139942465,371.0,1.0,0.3085904920767306,0.104031888295925
6.0,39.0,0.840300765227085,372.0,1.0,0.3094245204336947,0.10547540636201325
4.0,43.0,0.5358489010552272,373.0,1.0,0.3102585487906589,0.10693398077764524
1.0,44.0,0.1280332348536299,374.0,1.0,0.311092577147623,0.10840770774954166
7.0,48.0,0.9881394322007988,375.0,1.0,0.3119266055045872,0.10989668349008759
2.0,39.0,0.37560063502976143,376.0,1.0,0.3127606338615513,0.11140100421110026
1.0,45.0,0.3242175460356211,377.0,1.0,0.31359466221851545,0.11292076611756048
3.0,38.0,0.2504656819251243,378.0,1.0,0.31442869057547956,0.11445606540130317
2.0,40.0,0.5284953831816479,379.0,1.0,0.31526271893244373,0.11600699823466971
6.0,40.0,0.5466204361022405,380.0,1.0,0.31609674728940784,0.1175736607641215
2.0,41.0,0.6153773098395091,381.0,1.0,0.31693077564637195,0.11915614910381313
1.0,46.0,0.3195441249166189,382.0,1.0,0.3177648040033361,0.12075455932912996
5.0,53.0,0.6786879459128364,383.0,1.0,0.31859883236030023,0.12236898747018381
4.0,44.0,0.3988832798008782,384.0,1.0,0.3194328607172644,0.12399952950527444
3.0,39.0,0.2836768465067455,385.0,1.0,0.3202668890742285,0.1256462813543095
3.0,40.0,0.21558384664445457,386.0,1.0,0.3211009174311927,0.12730933887218868
8.0,48.0,0.9359173053587013,387.0,1.0,0.3219349457881568,0.12898879784215025
0.0,28.0,0.03208948630282032,388.0,1.0,0.32276897414512096,0.13068475396907966
4.0,45.0,0.5679053122072649,389.0,1.0,0.32360300250208507,0.13239730287278115
0.0,29.0,0.008299251880147062,390.0,1.0,0.3244370308590492,0.13412654008121244
2.0,42.0,0.2006722458026158,391.0,1.0,0.32527105921601335,0.13587256102368345
4.0,46.0,0.3588284426179539,392.0,1.0,0.32610508757297746,0.13763546102401553
0.0,30.0,0.016099674008236736,393.0,1.0,0.3269391159299416,0.13941533529367003
3.0,41.0,0.37105899808590825,394.0,1.0,0.32777314428690574,0.14121227892483407
5.0,54.0,0.4953902479434456,395.0,1.0,0.3286071726438699,0.14302638688347524
7.0,49.0,0.924211167772068,396.0,1.0,0.329441201000834,0.14485775400235867
3.0,42.0,0.5175043806426485,397.0,1.0,0.3302752293577982,0.14670647497403
8.0,49.0,0.8230366593928735,398.0,1.0,0.3311092577147623,0.1485726443437592
8.0,50.0,0.8350568283285352,399.0,1.0,0.33194328607172646,0.15045635650245603
0.0,31.0,0.021083079776300497,400.0,1.0,0.3327773144286906,0.15235770567954438
2.0,43.0,0.41120300171812096,401.0,1.0,0.3336113427856547,0.15427678593580532
1.0,47.0,0.06462711971756636,402.0,1.0,0.33444537114261885,0.15621369115618647
4.0,47.0,0.5767246680630504,403.0,1.0,0.33527939949958296,0.15816851504257304
2.0,44.0,0.18180737591442225,404.0,1.0,0.33611342785654713,0.16014135110653108
4.0,48.0,0.3912976410821899,405.0,1.0,0.33694745621351124,0.16213229266201173
7.0,50.0,0.8958830274227653,406.0,1.0,0.3377814845704754,0.1641414328180259
3.0,43.0,0.2594388546177517,407.0,1.0,0.3386155129274395,0.16616886447128368
0.0,32.0,0.09722168586671233,408.0,1.0,0.3394495412844037,0.16821468029880177
4.0,49.0,0.25213225352953644,409.0,1.0,0.3402835696413678,0.17027897275047674
5.0,55.0,0.64783424736283,410.0,1.0,0.34111759799833197,0.17236183404162927
1.0,48.0,0.22541128698852253,411.0,1.0,0.3419516263552961,0.17446335614551273
7.0,51.0,0.7048402811868416,412.0,1.0,0.3427856547122602,0.17658363078579195
3.0,44.0,0.6600934964444026,413.0,1.0,0.34361968306922436,0.1787227494289901
5.0,56.0,0.5379456961856076,414.0,1.0,0.34445371142618847,0.18088080327690215
5.0,57.0,0.4746007044378689,415.0,1.0,0.34528773978315264,0.18305788325898179
3.0,45.0,0.4724151303743868,416.0,1.0,0.34612176814011675,0.18525408002469218
2.0,45.0,0.14376076410317376,417.0,1.0,0.3469557964970809,0.1874694839358312
6.0,41.0,0.647256163176984,418.0,1.0,0.347789824854045,0.1897041850588212
5.0,58.0,0.38717192482419716,419.0,1.0,0.3486238532110092,0.1919582731569748
6.0,42.0,0.43870188276157496,420.0,1.0,0.3494578815679733,0.19423183768272342
1.0,49.0,0.5446960836745476,421.0,1.0,0.3502919099249375,0.19652496776982548
7.0,52.0,0.6763929042613314,422.0,1.0,0.3511259382819016,0.19883775222553654
8.0,51.0,0.7742793383643097,423.0,1.0,0.3519599666388657,0.20117027952275704
7.0,53.0,0.8615029663125435,424.0,1.0,0.35279399499582986,0.20352263779214844
3.0,46.0,0.5096749290151094,425.0,1.0,0.353628023352794,0.20589491481422023
0.0,33.0,0.48572991727909126,426.0,1.0,0.35446205170975814,0.20828719801139195
5.0,59.0,0.707665467778995,427.0,1.0,0.35529608006672225,0.21069957444002532
5.0,60.0,0.4357807188158094,428.0,1.0,0.3561301084236864,0.2131321307824296
7.0,54.0,0.7282800943385761,429.0,1.0,0.35696413678065053,0.21558495333883868
2.0,46.0,0.393046768193805,430.0,1.0,0.3577981651376147,0.21805812801936295
1.0,50.0,0.11037164719333747,431.0,1.0,0.3586321934945788,0.22055174033591454
8.0,52.0,0.9884139407044857,432.0,1.0,0.359466221851543,0.22306587539410477
7.0,55.0,0.8526250594623381,433.0,1.0,0.3603002502085071,0.22560061788511657
4.0,50.0,0.5206195722244,434.0,1.0,0.3611342785654712,0.22815605207755266
7.0,56.0,0.8194232249890864,435.0,1.0,0.36196830692243537,0.23073226180925532
2.0,47.0,0.5895882760427754,436.0,1.0,0.3628023352793995,0.23332933047910412
7.0,57.0,0.8429669677002691,437.0,1.0,0.36363636363636365,0.23594734103878823
1.0,51.0,0.14884899187891149,438.0,1.0,0.36447039199332776,0.2385863759845515
5.0,61.0,0.763308520857749,439.0,1.0,0.3653044203502919,0.24124651734891941
4.0,51.0,0.7847635882167945,440.0,1.0,0.36613844870725604,0.2439278466923951
3.0,47.0,0.6767638926767043,441.0,1.0,0.3669724770642202,0.24663044509514023
8.0,53.0,0.8876014203007719,442.0,1.0,0.3678065054211843,0.24935439314862257
1.0,52.0,0.1366606996742508,443.0,1.0,0.3686405337781485,0.2520997709472521
1.0,53.0,0.14725599933248695,444.0,1.0,0.3694745621351126,0.2548666580799856
5.0,62.0,0.6203601816063783,445.0,1.0,0.3703085904920767,0.25765513362191284
8.0,54.0,0.982479607284521,446.0,1.0,0.3711426188490409,0.26046527612582515
4.0,52.0,0.4566854330584655,447.0,1.0,0.371976647206005,0.263297163613751
1.0,54.0,0.1444250026099887,448.0,1.0,0.37281067556296915,0.26615087356848455
5.0,63.0,0.7195302510025102,449.0,1.0,0.37364470391993326,0.2690264829250833
2.0,48.0,0.45291219968364826,450.0,1.0,0.37447873227689743,0.27192406806234987
3.0,48.0,0.2563167978486259,451.0,1.0,0.37531276063386154,0.2748437047942937
2.0,49.0,0.31121424400613473,452.0,1.0,0.3761467889908257,0.2777854683615699
6.0,43.0,0.6207438334608549,453.0,1.0,0.3769808173477898,0.2807494334229033
1.0,55.0,0.014937314282696353,454.0,1.0,0.377814845704754,0.28373567404649136
7.0,58.0,0.7666614542121964,455.0,1.0,0.3786488740617181,0.2867442637013858
0.0,34.0,0.003547056734710399,456.0,1.0,0.3794829024186822,0.28977527524886176
2.0,50.0,0.47884836914310824,457.0,1.0,0.3803169307756464,0.292828780933765
2.0,51.0,0.46551040105737945,458.0,1.0,0.3811509591326105,0.29590485237584163
4.0,53.0,0.4444694386325179,459.0,1.0,0.38198498748957466,0.299003560561053
8.0,55.0,0.6419873450987842,460.0,1.0,0.38281901584653877,0.30212497583287123
4.0,54.0,0.36353991178540435,461.0,1.0,0.38365304420350294,0.3052691678835622
2.0,52.0,0.17333958181388415,462.0,1.0,0.38448707256046705,0.3084362057454462
0.0,35.0,0.20069654130899603,463.0,1.0,0.3853211009174312,0.3116261577821488
4.0,55.0,0.31559313203581985,464.0,1.0,0.3861551292743953,0.3148390916798359
8.0,56.0,0.9874970073551095,465.0,1.0,0.3869891576313595,0.318075074438429
4.0,56.0,0.44258984767166976,466.0,1.0,0.3878231859883236,0.321334172362812
2.0,53.0,0.34753545261694313,467.0,1.0,0.3886572143452877,0.3246164510540193
0.0,36.0,0.15559481775772568,468.0,1.0,0.3894912427022519,0.3279219754004147
1.0,56.0,0.11993023646635698,469.0,1.0,0.390325271059216,0.33125080956885156
2.0,54.0,0.38454378705737285,470.0,1.0,0.39115929941618016,0.33460301699582495
0.0,37.0,0.05258519805995717,471.0,1.0,0.3919933277731443,0.33797866037860697
3.0,49.0,0.49071436208235897,472.0,1.0,0.39282735613010844,0.3413778016663774
5.0,64.0,0.7303391930572689,473.0,1.0,0.39366138448707255,0.34480050205132917
7.0,59.0,0.8441486657940581,474.0,1.0,0.3944954128440367,0.34824682195977813
8.0,57.0,0.5565265664828329,475.0,1.0,0.39532944120100083,0.35171682104325014
5.0,65.0,0.5015047489789678,476.0,1.0,0.396163469557965,0.355210558169565
0.0,38.0,0.03704004051961605,477.0,1.0,0.3969974979149291,0.358728091413905
6.0,44.0,0.7307347645783652,478.0,1.0,0.3978315262718932,0.36226947804987647
2.0,55.0,0.140914844620146,479.0,1.0,0.3986655546288574,0.36583477454056285
8.0,58.0,0.9034533517583105,480.0,1.0,0.3994995829858215,0.36942403652956723
1.0,57.0,0.11472086260330391,481.0,1.0,0.40033361134278567,0.3730373188320467
5.0,66.0,0.39110103671515356,482.0,1.0,0.4011676396997498,0.376674675425737
7.0,60.0,0.8473634136449232,483.0,1.0,0.40200166805671395,0.3803361594419769
5.0,67.0,0.7844515452126771,484.0,1.0,0.40283569641367806,0.38402182315671385
3.0,50.0,0.22303792635300326,485.0,1.0,0.4036697247706422,0.387731717981513
7.0,61.0,0.8049152675964166,486.0,1.0,0.40450375312760634,0.3914658944545556
8.0,59.0,0.990650156773246,487.0,1.0,0.4053377814845705,0.39522440223163086
3.0,51.0,0.39464899452494306,488.0,1.0,0.4061718098415346,0.3990072900771236
7.0,62.0,0.8702733688888045,489.0,1.0,0.4070058381984987,0.4028146058549971
0.0,39.0,0.10437610393152029,490.0,1.0,0.4078398665554629,0.4066463965197742
6.0,45.0,0.47350568248657127,491.0,1.0,0.408673894912427,0.41050270810750267
1.0,58.0,0.17651608449276307,492.0,1.0,0.40950792326939117,0.4143835857267369
8.0,60.0,0.9669874391715058,493.0,1.0,0.4103419516263553,0.418289073549496
1.0,59.0,0.07425081254548177,494.0,1.0,0.41117597998331945,0.42221921480223223
6.0,46.0,0.5640343632051839,495.0,1.0,0.41201000834028356,0.426174051756792
0.0,40.0,0.01195985474688094,496.0,1.0,0.41284403669724773,0.4301536257213765
5.0,68.0,0.7286187858048248,497.0,1.0,0.41367806505421184,0.4341579770315007
1.0,60.0,0.3284632209345122,498.0,1.0,0.41451209341117595,0.4381871450409495
1.0,61.0,0.061882052012582914,499.0,1.0,0.4153461217681401,0.4422411681127387
6.0,47.0,0.6805865524008688,500.0,1.0,0.41618015012510423,0.4463200836100683
4.0,57.0,0.41197692041904393,501.0,1.0,0.4170141784820684,0.45042392788728325
3.0,52.0,0.1488504435046513,502.0,1.0,0.4178482068390325,0.4545527362808316
7.0,63.0,0.795042844510603,503.0,1.0,0.4186822351959967,0.45870654310022435
6.0,48.0,0.7275385053102665,504.0,1.0,0.4195162635529608,0.4628853816189972
5.0,69.0,0.40795434454783175,505.0,1.0,0.42035029190992496,0.46708928406567835
2.0,56.0,0.12173774721682185,506.0,1.0,0.42118432026688907,0.4713182816147519
1.0,62.0,0.15947501042361015,507.0,1.0,0.42201834862385323,0.47557240437762904
1.0,63.0,0.2690100414285264,508.0,1.0,0.42285237698081735,0.47985168139362633
6.0,49.0,0.854512162857073,509.0,1.0,0.42368640533778146,0.4841561406209392
0.0,41.0,0.14071711689430055,510.0,1.0,0.4245204336947456,0.4884858089276312
6.0,50.0,0.851637460391388,511.0,1.0,0.42535446205170974,0.4928407120826185
0.0,42.0,0.06717250483721725,512.0,1.0,0.4261884904086739,0.49722087474666693
5.0,70.0,0.6448261639928226,513.0,1.0,0.427022518765638,0.5016263204633918
1.0,64.0,0.22238529228123222,514.0,1.0,0.4278565471226022,0.506057071650267
6.0,51.0,0.634504180872921,515.0,1.0,0.4286905754795663,0.5105131495896402
5.0,71.0,0.7041066780642294,516.0,1.0,0.42952460383653046,0.5149945744197524
4.0,58.0,0.4526513499902763,517.0,1.0,0.4303586321934946,0.5195013651257738
3.0,53.0,0.22082593792059554,518.0,1.0,0.43119266055045874,0.5240335395308422
0.0,43.0,0.004832074829806855,519.0,1.0,0.43202668890742285,0.5285911142871077
8.0,61.0,0.9013885926938462,520.0,1.0,0.43286071726438696,0.5331741048668008
6.0,52.0,0.842619393625313,521.0,1.0,0.43369474562135113,0.5377825255532935
4.0,59.0,0.78211541167697,522.0,1.0,0.43452877397831524,0.5424163894321833
5.0,72.0,0.4105242401824397,523.0,1.0,0.4353628023352794,0.5470757083823858
3.0,54.0,0.23479081362102142,524.0,1.0,0.4361968306922435,0.5517604930672338
1.0,65.0,0.27958981951068307,525.0,1.0,0.4370308590492077,0.5564707529255999
6.0,53.0,0.8531063552717125,526.0,1.0,0.4378648874061718,0.5612064961630198
0.0,44.0,0.03965885311008777,527.0,1.0,0.43869891576313597,0.5659677297428367
0.0,45.0,0.017275197166514388,528.0,1.0,0.4395329441201001,0.5707544593773579
4.0,60.0,0.34096737427880003,529.0,1.0,0.44036697247706424,0.5755666895190261
0.0,46.0,0.03241605018000896,530.0,1.0,0.44120100083402836,0.580404423351604
8.0,62.0,0.8991360145356483,531.0,1.0,0.44203502919099247,0.5852676627813783
1.0,66.0,0.17224384671929052,532.0,1.0,0.44286905754795663,0.5901564084283757
3.0,55.0,0.4236604794670246,533.0,1.0,0.44370308590492075,0.5950706596175958
2.0,57.0,0.36928422734583766,534.0,1.0,0.4445371142618849,0.6000104143702689
4.0,61.0,0.5361485140201834,535.0,1.0,0.445371142618849,0.6049756693951183
1.0,67.0,0.06321550910364934,536.0,1.0,0.4462051709758132,0.6099664200796533
3.0,56.0,0.34719921412143173,537.0,1.0,0.4470391993327773,0.6149826604814745
1.0,68.0,0.5665781702461173,538.0,1.0,0.44787322768974147,0.6200243833195984
7.0,64.0,0.7404031933118326,539.0,1.0,0.4487072560467056,0.6250915799658087
5.0,73.0,0.7115112317794543,540.0,1.0,0.44954128440366975,0.6301842404360191
4.0,62.0,0.39162294580050194,541.0,1.0,0.45037531276063386,0.6353023533816575
3.0,57.0,0.38788208286600173,542.0,1.0,0.451209341117598,0.6404459060810891
0.0,47.0,0.17301992571127592,543.0,1.0,0.45204336947456214,0.6456148844310337
2.0,58.0,0.1253760046629728,544.0,1.0,0.45287739783152625,0.6508092729380284
1.0,69.0,0.06187561478072325,545.0,1.0,0.4537114261884904,0.6560290547099066
4.0,63.0,0.4138252607329629,546.0,1.0,0.45454545454545453,0.6612742114472967
1.0,70.0,0.2563697869793558,547.0,1.0,0.4553794829024187,0.6665447234351519
0.0,48.0,0.10680089158742656,548.0,1.0,0.4562135112593828,0.6718405695342978
2.0,59.0,0.2292549578481801,549.0,1.0,0.457047539616347,0.6771617271730191
6.0,54.0,0.6937541802212948,550.0,1.0,0.4578815679733111,0.6825081723386538
4.0,64.0,0.4480781279006612,551.0,1.0,0.45871559633027525,0.6878798795692318
4.0,65.0,0.6979304388856594,552.0,1.0,0.45954962468723937,0.6932768219451289
8.0,63.0,0.6664456581203049,553.0,1.0,0.4603836530442035,0.6986989710807546
0.0,49.0,0.11896307439928695,554.0,1.0,0.46121768140116765,0.70414629711627
1.0,71.0,0.280748435691285,555.0,1.0,0.46205170975813176,0.7096187687093286
4.0,66.0,0.41155324576184904,556.0,1.0,0.4628857381150959,0.7151163530268536
1.0,72.0,0.14882995537107074,557.0,1.0,0.46371976647206004,0.7206390157368417
1.0,73.0,0.18828542260053366,558.0,1.0,0.4645537948290242,0.7261867210001999
8.0,64.0,0.9347693654973996,559.0,1.0,0.4653878231859883,0.7317594314626129
3.0,58.0,0.2700126460012572,560.0,1.0,0.4662218515429525,0.7373571082464441
2.0,60.0,0.4616243901698205,561.0,1.0,0.4670558798999166,0.7429797109426647
4.0,67.0,0.44310247612517584,562.0,1.0,0.46788990825688076,0.7486271976028268
0.0,50.0,0.12002631996702798,563.0,1.0,0.46872393661384487,0.754299524731058
6.0,55.0,0.6401583497634766,564.0,1.0,0.469557964970809,0.7599966472761016
7.0,65.0,0.6802234489735128,565.0,1.0,0.47039199332777315,0.7657185186233851
6.0,56.0,0.793726771809363,566.0,1.0,0.47122602168473726,0.7714650905871245
4.0,68.0,0.5292326405248337,567.0,1.0,0.47206005004170143,0.7772363134024749
5.0,74.0,0.6087893550981366,568.0,1.0,0.47289407839866554,0.783032135717703
0.0,51.0,0.11557095106251764,569.0,1.0,0.4737281067556297,0.7888525045864115
2.0,61.0,0.2901086278920307,570.0,1.0,0.4745621351125938,0.794697365459792
6.0,57.0,0.6013341126240421,571.0,1.0,0.475396163469558,0.8005666621789266
5.0,75.0,0.6275872309108689,572.0,1.0,0.4762301918265221,0.8064603369671174
6.0,58.0,0.7552490783241103,573.0,1.0,0.47706422018348627,0.8123783304222704
0.0,52.0,0.0826958906584051,574.0,1.0,0.4778982485404504,0.8183205815093063
2.0,62.0,0.6648029906907361,575.0,1.0,0.4787322768974145,0.824287027552622
0.0,53.0,0.18586783181117125,576.0,1.0,0.47956630525437866,0.8302776042285938
3.0,59.0,0.29134573186312857,577.0,1.0,0.48040033361134277,0.8362922455581222
6.0,59.0,0.7648082416477493,578.0,1.0,0.48123436196830693,0.8423308838992161
0.0,54.0,0.03937088347561689,579.0,1.0,0.48206839032527105,0.8483934499396302
2.0,63.0,0.3572610188523525,580.0,1.0,0.4829024186822352,0.8544798726895408
0.0,55.0,0.02839730295569026,581.0,1.0,0.4837364470391993,0.8605900794742689
1.0,74.0,0.23119215413733177,582.0,1.0,0.4845704753961635,0.8667239959270439
3.0,60.0,0.4240233108732982,583.0,1.0,0.4854045037531276,0.8728815459818369
7.0,66.0,0.9534929914266888,584.0,1.0,0.48623853211009177,0.8790626518662044
8.0,65.0,0.9660260852450989,585.0,1.0,0.4870725604670559,0.8852672340942114
3.0,61.0,0.2528675118716671,586.0,1.0,0.48790658882402,0.8914952114593951
7.0,67.0,0.8621503119054791,587.0,1.0,0.48874061718098416,0.897746501027768
7.0,68.0,0.8588817850215467,588.0,1.0,0.48957464553794827,0.9040210181308824
1.0,75.0,0.09605644036893769,589.0,1.0,0.49040867389491244,0.9103186763589476
8.0,66.0,0.9835863446765016,590.0,1.0,0.49124270225187655,0.9166393875539837
2.0,64.0,0.17147491758323682,591.0,1.0,0.4920767306088407,0.922983061803049
2.0,65.0,0.2209428690057474,592.0,1.0,0.49291075896580483,0.9293496074314981
7.0,69.0,0.7819631275499679,593.0,1.0,0.493744787322769,0.9357389309963153
3.0,62.0,0.2570414547014866,594.0,1.0,0.4945788156797331,0.9421509372794837
0.0,56.0,0.04549848600131584,595.0,1.0,0.4954128440366973,0.9485855292814226
4.0,69.0,0.30671080798857275,596.0,1.0,0.4962468723936614,0.9550426082144737
4.0,70.0,0.43090273697112685,597.0,1.0,0.4970809007506255,0.9615220734964454
7.0,70.0,0.6580081592867243,598.0,1.0,0.49791492910758967,0.968023822744218
7.0,71.0,0.7298082306477752,599.0,1.0,0.4987489574645538,0.9745477517673968
2.0,66.0,0.2849956181960608,600.0,1.0,0.49958298582151794,0.9810937545620392
0.0,57.0,0.07860118117838254,601.0,1.0,0.5004170141784821,0.987661723304424
8.0,67.0,0.9867991982833612,602.0,1.0,0.5012510425354462,0.9942515483448963
8.0,68.0,0.9026422612496884,603.0,1.0,0.5020850708924104,1.0008631182017607
0.0,58.0,0.13195794179903517,604.0,1.0,0.5029190992493745,1.0074963195552422
3.0,63.0,0.4931443285646879,605.0,1.0,0.5037531276063386,1.014151037241508
0.0,59.0,0.009256708905528332,606.0,1.0,0.5045871559633027,1.0208271542467573
5.0,76.0,0.6713918236876275,607.0,1.0,0.5054211843202668,1.0275245517013618
2.0,67.0,0.18943218267473388,608.0,1.0,0.5062552126772311,1.0342431088740842
0.0,60.0,0.06218168069248103,609.0,1.0,0.5070892410341952,1.0409827031663503
6.0,60.0,0.39897310869630404,610.0,1.0,0.5079232693911593,1.0477432101066027
7.0,72.0,0.9868037096002629,611.0,1.0,0.5087572977481234,1.0545245033446948
2.0,68.0,0.34309320843366903,612.0,1.0,0.5095913261050876,1.0613264546463854
6.0,61.0,0.70770282133005,613.0,1.0,0.5104253544620517,1.0681489338878718
0.0,61.0,0.025142452615408376,614.0,1.0,0.5112593828190158,1.0749918090504058
8.0,69.0,0.9945231267579978,615.0,1.0,0.51209341117598,1.0818549462149836
0.0,62.0,0.04685636568014515,616.0,1.0,0.5129274395329442,1.0887382095570926
6.0,62.0,0.6958878681748856,617.0,1.0,0.5137614678899083,1.095641461341531
0.0,63.0,0.01927771913799226,618.0,1.0,0.5145954962468724,1.102564561917317
3.0,64.0,0.1414404551650408,619.0,1.0,0.5154295246038365,1.1095073697126487
2.0,69.0,0.5777228449409642,620.0,1.0,0.5162635529608006,1.1164697412299482
4.0,71.0,0.21214905970422762,621.0,1.0,0.5170975813177648,1.1234515310409747
0.0,64.0,0.021777484083030447,622.0,1.0,0.517931609674729,1.1304525917820112
7.0,73.0,0.7035398643661978,623.0,1.0,0.5187656380316931,1.1374727741491424
0.0,65.0,0.04603489639119033,624.0,1.0,0.5195996663886572,1.144511926893584
7.0,74.0,0.9519858085767158,625.0,1.0,0.5204336947456214,1.1515698968171115
7.0,75.0,0.5470826756005254,626.0,1.0,0.5212677231025855,1.1586465287675445
3.0,65.0,0.26251509512971066,627.0,1.0,0.5221017514595496,1.16574166563433
8.0,70.0,0.9716935973749858,628.0,1.0,0.5229357798165137,1.1728551483441985
3.0,66.0,0.5332231134709433,629.0,1.0,0.5237698081734778,1.1799868158568931
7.0,76.0,0.7750631697211171,630.0,1.0,0.5246038365304421,1.1871365051609841
1.0,76.0,0.08693405236222987,631.0,1.0,0.5254378648874062,1.1943040512697656
2.0,70.0,0.4092377202559851,632.0,1.0,0.5262718932443703,1.2014892872172434
1.0,77.0,0.43437153897675934,633.0,1.0,0.5271059216013344,1.208692044054182
8.0,71.0,0.8441827936991174,634.0,1.0,0.5279399499582986,1.2159121508442647
3.0,67.0,0.2767512159335319,635.0,1.0,0.5287739783152627,1.223149434660312
2.0,71.0,0.2409546127552034,636.0,1.0,0.5296080066722268,1.2304037205806069
7.0,77.0,0.6541461466281302,637.0,1.0,0.530442035029191,1.2376748316852924
2.0,72.0,0.21030014067801586,638.0,1.0,0.5312760633861552,1.2449625890528677
2.0,73.0,0.20184934821986436,639.0,1.0,0.5321100917431193,1.2522668117567524
6.0,63.0,0.6872001277031345,640.0,1.0,0.5329441201000834,1.2595873168619685
6.0,64.0,0.6139069364811777,641.0,1.0,0.5337781484570475,1.266923919421883
8.0,72.0,0.7148797967320485,642.0,1.0,0.5346121768140116,1.2742764324750635
2.0,74.0,0.29531624435399134,643.0,1.0,0.5354462051709759,1.281644667042207
6.0,65.0,0.5771881178732086,644.0,1.0,0.53628023352794,1.289028432123176
